,capacity,max_profit,max_weight,min_profit,min_weight,num,relation,sum_p,sum_w,target
4423,0.023440899195992154,0.002005396207017686,0.042255386403104694,8.44160621023872e-05,0.0017768551608380524,0.00010294641719803317,9.771703875438753e-08,0.04735123405440734,0.9977052022747385,12
2456,0.36217793392538605,0.040153935781662056,0.025888721753966327,0.0013736872767410703,0.0016378579068835838,0.0026417063014251355,6.716671047853717e-05,0.7316469772427054,0.57552213482848,7
1319,0.3553472633802649,0.01307082043069603,0.011877138199582237,0.00161147101200362,0.0004177887808898274,0.0011936822311137925,1.4317758246340465e-05,0.7178208096802792,0.5984525865688999,3
435,0.3266462565988058,0.028483439413334047,0.02919695242469011,0.00037102676590515293,0.0022832416363394027,0.0014270260227121267,2.7879676020688432e-05,0.6598282923816331,0.675468497590558,1
3629,0.2715710200502006,0.022309586839823783,0.02919526179038668,0.000596758495715451,0.005187208462757382,0.0011476124917604827,1.594830832950762e-05,0.5487653413100276,0.789763964579729,10
1153,0.30285882790718327,0.002377070961724657,0.0026150160029383366,4.758900824273587e-06,0.00024270394203795297,0.001189725206068397,1.9920540544813772e-06,0.6117757365636668,0.7307482571705065,2
631,0.33030293295469393,0.0065317275990170644,0.006923631254958088,3.265863799508532e-05,3.9190365594102385e-05,0.001306345519803413,6.528532068836823e-06,0.6672225059671921,0.667549092347143,1
3186,0.20844052002597024,0.0023654387678417816,0.004730877535683563,5.5085560347000386e-05,0.00014257439148635393,0.0016201635396176585,1.5455854892740565e-06,0.42105458132999557,0.8827428642336019,8
914,0.3024109574373127,0.012021679607854895,0.013227464924590591,0.00015675209117564057,0.0013625374079113371,0.0012057853167356965,1.0070174818551769e-05,0.610887015017806,0.7314655466913756,2
3248,0.10875137066156589,0.0206435504551351,0.04931514830948941,5.7343195708708614e-05,0.0029245029811441393,0.0014335798927177152,6.506776339081296e-06,0.2196817827600627,0.96801048675871,9
2872,0.19899255781785427,0.01639783559332779,0.035207117597439073,0.0011816087412839143,0.002700819980077518,0.001205723205391749,1.085632809435047e-05,0.4019881166776092,0.8929103769849137,8
1528,0.3555623259027424,0.0026435681982076267,0.002403243816552388,0.0002427276254717912,2.403243816552388e-06,0.001201621908276194,2.8860904979566178e-06,0.7182382535024798,0.5980760626748605,3
2824,0.2272992900103509,0.02321453236413644,0.03395125358254954,0.0010446539563861398,0.003075925538248078,0.0014509082727585275,1.5533946216597386e-05,0.45918345016261874,0.8577769708548414,8
4528,0.0234574186199222,0.000949072573819594,0.019998110963693107,1.9038567177925655e-06,3.9980991073643874e-05,9.519283588962827e-05,4.517856553016323e-08,0.047384137920780264,0.9984005494492404,12
296,0.3442690086603472,0.0066098589965953546,0.006556874154939279,1.986931562102812e-05,1.986931562102812e-05,0.0013246210414018746,7.303047202322826e-06,0.6954326698411911,0.6306851933374675,0
1733,0.330340313442321,0.012308752867437942,0.012308752867437942,0.0001724950351793105,0.0001724950351793105,0.0012321073941379322,1.2321073941379322e-05,0.6672970435911627,0.6672970435911627,5
2003,0.44351482520555136,0.017926773565653153,0.0001789095583625125,0.017908864700952203,3.939950234209484e-06,8.9544323504761e-06,4.075607725348609e-05,0.8959000901861314,0.003936726638563313,6
4581,0.023457412640396004,0.0009300254542919561,0.019596029290433328,9.356392900321489e-07,1.9648425090675126e-05,9.356392900321489e-05,4.4405485405021475e-08,0.04738451620438815,0.9984085230825357,12
1015,0.3016425064927436,0.006177846733222378,0.00679749033735702,3.098218020673209e-05,0.0006506257843413738,0.0012392872082692835,5.149156976775556e-06,0.6093203416897586,0.733249062516687,2
4017,0.330460604768654,0.02698202942783712,0.026926624849956553,0.0003047251783431297,0.0002493206004625607,0.001385114447014226,2.7763350338239815e-05,0.6675697588829763,0.6661015375691413,11
3820,0.2740927243134773,0.0054400332099408715,0.007024667508332056,9.801861639533101e-05,0.0011980053114984902,0.0010890957377259001,3.835048657778099e-06,0.5537235004532908,0.7862454404577705,10
4038,0.33040183498139425,0.024323613349035583,0.024323613349035583,0.0005843510714483022,0.0005843510714483022,0.0012173980655172964,2.4384431660109342e-05,0.667450663400513,0.6664523969867887,11
4504,0.023457210041951067,0.0009173726742411645,0.019329494927641376,2.77151865329657e-06,5.820189171922796e-05,9.238395510988566e-05,4.3845368573427255e-08,0.047384654415411454,0.9984137273426584,12
105,0.3529762821598878,0.013297965285422013,0.013217937410083464,1.3337979223091286e-05,0.0002667595844618257,0.0013337979223091287,1.5706655313946674e-05,0.7130350312872371,0.6055042427906752,0
2562,0.21357394843901698,0.010696960525286705,0.02139392105057341,0.000313081771471806,0.0006783438381889129,0.00260901476226505,1.2847739004102534e-05,0.4314527712357713,0.876159337463849,7
4056,0.3305018713605417,0.02729140101580271,0.02729140101580271,0.0019123103814876773,0.0018849916617521391,0.0013659359867769123,2.738707816953069e-05,0.6676421916168193,0.6659757497129514,11
3300,0.1605247105199538,0.009570828944153556,0.021101948153977118,0.00013837343051788272,0.0012914853515002388,0.001153111920982356,4.0121577721068575e-06,0.32426660329944834,0.93195658565715,9
1467,0.3554227888335191,0.0065562266579850415,0.005958576096637271,0.0006036270669612481,5.976505613477704e-06,0.0011953011226955408,7.17024294027514e-06,0.7179635958526901,0.598433483583136,3
2114,0.44362052636503757,0.008965540363330212,8.930160090154574e-05,0.008957031183705692,1.16441405388174e-06,8.957031183705692e-06,1.7687733042056697e-05,0.8961136191097184,0.004537900708600814,6
1935,0.33039208622532257,0.0026786733990241027,0.0026786733990241027,5.368082963976158e-06,5.368082963976158e-06,0.0013420207409940395,2.684041481988079e-06,0.6673922825792998,0.6673922825792998,5
2976,0.2706732206459844,0.01857767507671222,0.027691251529438965,0.00010515665137761632,7.010443425174421e-05,0.003505221712587211,2.4213549447088735e-05,0.5468145871636049,0.7915842193535698,8
2973,0.35386066650471415,0.019166771024101036,0.01238827883265067,0.0007713456631650418,0.000888216218190048,0.0023374111005001266,2.7721517984757183e-05,0.7148270627549487,0.6027248263749626,8
2481,0.3298669219320153,0.02795482389254367,0.02659117394656593,0.0027954823892543668,0.002181839913564384,0.00340912486494435,6.807106522975705e-05,0.6664157285993215,0.6675066485561038,7
2739,0.08279708940296346,0.0006162581929985778,0.004369830823080824,5.60234720907798e-05,0.0002577079716175871,0.0028011736045389897,9.538092127363626e-07,0.16725807592702308,0.9824164018894964,7
3657,0.27748312182381085,0.019899822276521147,0.02555137180305315,1.9899822276521145e-05,0.003999864277580751,0.0009949911138260573,1.4311696956350292e-05,0.5606177931741537,0.7795158382158863,10
3322,0.12718571372859264,0.006210363699751908,0.01888457533189866,0.00030418107917152203,0.0015716022423861971,0.0012674211632146752,3.3998255730545565e-06,0.25693161820687893,0.9578155214645943,9
3296,0.13693469237550632,0.013524414061778402,0.03953290264212148,0.0007282376802496063,0.0033290865382839146,0.0013004244290171542,7.57133469839416e-06,0.276626284540529,0.9502461387714148,9
2220,0.44364727614645894,0.004482896491050886,4.4739396549049294e-05,0.004478418072977907,8.061152531360234e-07,8.956836145955815e-06,8.81317310978381e-06,0.8961675076683667,0.004553879417507585,6
1428,0.35400053377100194,0.0061804711871772415,0.005618610170161129,0.0005730982373564351,1.1237220340322257e-05,0.0011237220340322258,6.666164526913864e-06,0.715086134966577,0.6027139315633545,3
3867,0.2715503341318908,0.005462124906780759,0.006870114978037183,5.478560588546398e-06,0.001101190678297826,0.0010957121177092796,3.800803363738486e-06,0.5485737502917394,0.7907261283054902,10
4758,0.023461938197972723,0.00018281887165791578,0.003852189437836964,3.6600374706289443e-07,7.686078688320783e-06,9.150093676572361e-05,8.685276112130288e-09,0.047393276201553605,0.9985932773702422,12
1335,0.3551680876033136,0.013003052922157926,0.011818804022143543,0.0013382012570162527,0.0001539523570018698,0.001184248900014383,1.4183734700223668e-05,0.7174416686067135,0.5990167786052752,3
4324,0.3306715308614554,0.002625920980370381,0.002625920980370381,5.257099059800563e-06,0.0,0.0013142747649501408,2.6335862566206145e-06,0.6679617494391997,0.6666842743676682,11
2707,0.2246345262663849,0.002899248972669605,0.003078214958636865,2.5055238035416342e-05,0.0003006628564249961,0.0017896598596725958,1.8834810618462006e-06,0.45376825741998666,0.8623297067846436,7
1906,0.33039000071709373,0.002661701189567633,0.002661701189567633,2.669710320529221e-06,2.669710320529221e-06,0.0013348551602646104,2.669710320529221e-06,0.6673928738981383,0.6673928738981383,5
3840,0.2726504389744954,0.005523855828188113,0.0069075872480749145,5.534925679547207e-06,0.0011125200615889886,0.0011069851359094415,3.864889933892215e-06,0.5507970591487812,0.7887988633693112,10
938,0.30467025871181436,0.011115941289693676,0.012228648125498849,0.0002670496405932415,0.0013797564763984142,0.0011127068358051729,9.423363261199478e-06,0.6154492779521992,0.7267199615327165,2
3304,0.14631679850445625,0.009381625018605323,0.021565553614196653,0.00014620714314709593,0.0013646000027062288,0.0012183928595591329,3.8158241624659504e-06,0.29556992380045005,0.9437549250859087,9
1262,0.35363015406932075,0.02442825216563567,0.022199397041033873,0.0028083574569982613,0.0005795023323964667,0.0011144275623008973,2.6408279027988657e-05,0.7143703559861212,0.6029275997560315,3
1196,0.3021611577786184,0.002436960406631275,0.0026806564472944025,2.436960406631275e-06,0.00024613300106975875,0.0012184802033156374,2.0314248635956707e-06,0.6103659773656824,0.7322139976972462,2
3680,0.26993404649000435,0.02297999676353754,0.02788116307527794,0.00030054321722936423,0.004924285020758044,0.00115593545088217,1.5904436612825984e-05,0.5453472270171902,0.7927174135059746,10
754,0.3300114453588506,0.002817790033448647,0.0030152327785351388,2.8206106440927397e-06,8.46183193227822e-06,0.00141030532204637,2.81338499359004e-06,0.6666287608461663,0.6683408715071306,1
1956,0.33039003190469796,0.002653628624590964,0.002653628624590964,2.653628624590964e-06,2.653628624590964e-06,0.001326814312295482,2.653628624590964e-06,0.6673929063418765,0.6673929063418765,5
1084,0.3015698882477782,0.006210508839898229,0.006831559723888052,1.8631526519694687e-05,0.0006396824105095176,0.0012421017679796458,5.158673556358148e-06,0.6091826015967774,0.7333927783947419,2
272,0.33248269561403193,0.006901704147756714,0.006894802443608957,6.901704147756714e-06,1.3803408295513428e-05,0.0013803408295513428,7.001643339204376e-06,0.6716186340265013,0.6620321669652672,0
3054,0.4140423681342196,0.011154082551612394,0.007200736837116862,0.0005788827653368457,7.059545918742021e-05,0.0028238183674968087,3.289567918100461e-05,0.8363726431770423,0.3589779099680318,8
2228,0.4436467377079416,0.004483162130700478,4.478683447253225e-05,0.004478683447253225,8.95736689450645e-08,8.957366894506449e-06,8.354228672374112e-06,0.8961664639142434,0.004804328520703007,6
990,0.30172124644591747,0.012195744854910054,0.013430131985973825,2.4687742621275413e-05,0.001259074873685046,0.0012343871310637707,1.0264903510951357e-05,0.6094786459627368,0.7329173590691138,2
3782,0.2784153745556421,0.0101280663892319,0.012774137788220416,0.00024331691025181743,0.002362201670361394,0.0010138204593825727,7.325594595408388e-06,0.5624371762516698,0.7783809341001577,10
763,0.3311390922430331,0.0026507880359830063,0.0028602002908256637,2.6507880359830063e-06,7.952364107949018e-06,0.0013253940179915032,2.664334497373222e-06,0.6689051545760237,0.6655041935258575,1
4664,0.023460976619822,0.0004550955616002435,0.00958902356678302,5.031207213671034e-06,0.0001056553514870917,9.147649479401879e-05,2.1707500588775567e-08,0.04739168504041129,0.9985546728766653,12
3715,0.27115738259110683,0.0113896153708853,0.013674392777281549,0.0003769882720553811,0.00266176567845163,0.0011423887031981243,7.910519712953832e-06,0.5478667742797565,0.791195568060957,10
4677,0.023461018376122883,0.00046145487438383674,0.009723180484491752,1.3983481041934448e-06,2.936531018806234e-05,9.322320694622964e-05,2.212190049373451e-08,0.047391415599220034,0.998553389464018,12
1244,0.35685134049020795,0.026347302495374134,0.02379179303898479,0.00334771738787004,0.0007922079314806965,0.0012777547281946717,3.106075954232618e-05,0.720858107458306,0.5930826346388388,3
722,0.32775450483635166,0.002752805301744903,0.0029399960622635566,8.258415905234709e-06,1.3764026508724515e-05,0.0013764026508724515,2.7042094527646334e-06,0.6620661919014597,0.6739638164156011,1
3856,0.27341428504082177,0.005488724193308033,0.006988645819707525,4.395374729375802e-05,0.0011427974296377085,0.0010988436823439506,3.853546744681404e-06,0.5523172942749516,0.787469842296557,10
2862,0.3373655645692182,0.03412777731886984,0.0349601621315252,0.0010821002564519705,0.0007491463313898258,0.002080962031638405,4.3807474264186296e-05,0.6815566846022103,0.647512145764606,8
2126,0.4436210307477391,0.008965723251428439,8.938852951973607e-05,0.008956766484943495,6.269736539460447e-07,8.956766484943495e-06,1.8667108526357635e-05,0.8961145448077984,0.004299695751097125,6
3588,0.13400876178785465,0.0014838751166853575,0.003957000311160953,3.957000311160954e-05,0.00028688252255916914,0.001236562597237798,7.022809121832864e-07,0.27069839128652085,0.9532809449617853,9
3909,0.27410664881884006,0.0021163921740853645,0.0027301459045701204,2.1163921740853648e-06,0.0004253948269911583,0.0010581960870426823,1.4903501907786828e-06,0.5537053353294317,0.7862968352614133,10
1434,0.3558545588100145,0.006639145709624738,0.006030608064379574,0.0006207083981500671,1.217075290490328e-05,0.001217075290490328,7.32570795868382e-06,0.7188350934458498,0.5971275643968171,3
2979,0.33085252894770745,0.015308837901274205,0.024909295568174977,0.0011157288639911708,0.0005967852063208588,0.0025947182883515603,2.605541837408268e-05,0.6683475367135949,0.6655711881450587,8
3622,0.2682732967018208,0.022898004437416887,0.029469939245738954,9.223768152030971e-05,0.004704121757535796,0.0011529710190038714,1.5707354521671826e-05,0.5419194383521997,0.7955730625330514,10
3958,0.2741423829903145,0.0021362244006125036,0.00277131814133514,4.276725526751759e-06,0.00043194927820192763,0.0010691813816879397,1.5061773604843249e-06,0.5537867733707952,0.7862268057497532,10
4395,0.3306975542564816,0.0027086153300118895,0.0027059067146818776,5.417230660023779e-06,0.0,0.0013543076650059447,2.7142722420541228e-06,0.6680122557641822,0.6666200274845562,11
117,0.34036523731380997,0.014098887927579892,0.013759836514491799,0.0003107971286640858,0.000141271422120039,0.00141271422120039,1.5149720317603636e-05,0.6875397571738059,0.641132095007373,0
3579,0.15678491417065213,0.0013103721241579868,0.003531341826120676,9.550169718439564e-05,0.0003175986673806646,0.0011104848509813448,7.51916764943033e-07,0.3167058375604756,0.9354679965272809,9
1107,0.303056923450824,0.0023465856101390183,0.0025828983604047804,2.3631275026576215e-06,0.00023867587776841979,0.0011815637513288109,1.9808099871088934e-06,0.6121752689459649,0.7303316440788459,2
1250,0.355302546261382,0.02592346466715402,0.02352536432791683,0.0029256824138693713,0.0005275820746321817,0.001199050169618595,2.8790864075185464e-05,0.7177274505302985,0.597822433568439,3
3261,0.1582679062608533,0.016899077317797988,0.03701702650565273,0.0004023589837570949,0.0024141539025425694,0.0010058974593927373,6.891585801288749e-06,0.31971444849338765,0.9333118987229574,9
3434,0.1475305489956273,0.004276917897702899,0.010056536678382492,4.623695024543674e-05,0.000624198828313396,0.0011559237561359185,1.8265074575700676e-06,0.29802026280696253,0.9430257187308051,9
4345,0.33071261618039266,0.0027835553201003903,0.0027807633889869493,2.791931113440712e-06,0.0,0.0013959655567203561,2.7980703869737354e-06,0.6680449010307533,0.6665791371961969,11
3995,0.2718414655408859,0.0022266026598919296,0.002818878967423183,4.45320531978386e-06,0.00044977373729816983,0.0011133013299459648,1.5471885074194468e-06,0.5491358809958472,0.7902769490621432,10
2653,0.41316123234926877,0.009294728237527328,0.004647364118763664,0.0004858607942343831,0.00013730848532710825,0.0021124382358016654,2.4206131923283158e-05,0.83460322258288,0.36417378966102815,7
712,0.33026336403147705,0.002613191437885961,0.002778317877792496,2.621054601691034e-06,2.621054601691034e-06,0.001310527300845517,2.6188013604309294e-06,0.6671370277684189,0.6677110387261892,1
4446,0.023442433230063762,0.001916908309057828,0.04039061346156191,3.4852878346505965e-05,0.0007338467162958756,9.681355096251657e-05,9.189652155937636e-08,0.047355380317805354,0.9977836914719268,12
1899,0.33037448899693056,0.00719771698233379,0.00719771698233379,2.8819687616952113e-05,2.8819687616952113e-05,0.0014409843808476056,7.204921904238028e-06,0.6673630963019516,0.6673630963019516,5
1189,0.3030984599642716,0.002352545422292987,0.0025885078518108396,4.7192485903570455e-06,0.00024068167810820934,0.0011798121475892615,1.9783928677922926e-06,0.612261154367152,0.7302423691260782,2
245,0.3389993890052443,0.006952510456837236,0.006889749580095475,6.973430749084489e-06,6.973430749084489e-06,0.0013946861498168978,7.403309579006321e-06,0.6847839261293477,0.6450214239980679,0
3418,0.130750218846502,0.003896987582195522,0.010182451424446364,9.428195763376263e-05,0.0007228283418588468,0.0012570927684501683,1.7374012545320885e-06,0.26412147611522263,0.9555224987628153,9
1144,0.30183185074812385,0.0024614293554176725,0.0027078186802843066,2.217503923799705e-05,0.00026856436410463094,0.0012319466243331694,2.049732288950223e-06,0.6097051677419776,0.7328998301752945,2
4184,0.33059759235291725,0.014495444045815637,0.014480948601769822,0.00017394532854978764,0.00017394532854978764,0.0014495444045815637,1.452286888123635e-05,0.6678196026347722,0.6665584990027863,11
123,0.3378096406210068,0.013620688053173825,0.013634502138420452,4.1442255739879795e-05,0.00023483944919265216,0.0013814085246626599,1.4548598168598387e-05,0.6824019970981073,0.6479496684930206,0
1736,0.33033533280135235,0.013297086360494882,0.013297086360494882,5.329493531260474e-05,5.329493531260474e-05,0.0013323733828151186,1.3323733828151185e-05,0.6672792375814677,0.6672792375814677,5
2037,0.44351400247042433,0.017926655325359572,0.00017300022022495077,0.01790910457838023,7.521748705432643e-06,8.954462744562669e-06,3.669308956523867e-05,0.8958984748248674,0.004372643247424843,6
3748,0.27175264278723643,0.01050941230163101,0.013753058073739345,0.0001405579834580279,0.002302988498196919,0.0010812152573694454,7.512968063235157e-06,0.5490627319973518,0.7901737343907381,10
1568,0.3548775294537485,0.0025676689780316075,0.00233424452548328,0.00023575869707381125,2.33424452548328e-06,0.00116712226274164,2.7881957678809336e-06,0.7168534965094916,0.6001412702353276,3
1087,0.30086822283731746,0.006317209469599154,0.006952743621470296,8.261943974324849e-05,0.0007181535916143907,0.0012710683037422846,5.2560772305637395e-06,0.6077549540928546,0.7348617844670831,2
447,0.3289433469028678,0.023354019156844923,0.024546266381068237,0.00042079313796116976,0.0003272835517475765,0.001168869827669916,2.317923464728761e-05,0.6644791196337939,0.6701598269962696,1
4517,0.023456194960161183,0.0010169293105669452,0.021427556715364907,1.0440752675225311e-05,0.00021925580617973152,0.00010440752675225311,4.9552425282726375e-08,0.04738326786597503,0.9983708726867323,12
591,0.3274410338352341,0.013386464465513783,0.014157200298376698,0.00012169513150467077,8.113008766978051e-05,0.0013521681278296752,1.326116411258687e-05,0.6614536047717204,0.6744479404801637,1
607,0.3279827855543171,0.006563504884830732,0.0071408809464892494,2.654602582338011e-05,6.636506455845027e-06,0.0013273012911690055,6.529953439714813e-06,0.6625290759934649,0.6733399450100365,1
1542,0.35533812059633524,0.0026188196888276357,0.0023807451716614868,0.00024283600750947166,4.761490343322974e-06,0.0011903725858307434,2.8540599968207305e-06,0.7177875270204233,0.5987502684373489,3
3880,0.26937143268619773,0.005816836005807648,0.007106224929863306,1.1668678045752555e-05,0.001178536482621008,0.0011668678045752554,3.99629986649259e-06,0.5441921380197619,0.7944852821011542,10
3522,0.12831244377869236,0.0012406633670414438,0.0037726294222280637,6.076718532447888e-05,0.00031396379084314087,0.00126598302759331,6.85570588194039e-07,0.25919230113734393,0.957255342552295,9
4487,0.023444591405352277,0.0018086508978700684,0.03811007206303098,6.603593541919114e-05,0.0013904233068818578,9.17165769710988e-05,8.705688565913216e-08,0.04735877168479658,0.9978726887824761,12
3203,0.07925504156486399,0.00924343976113914,0.039060987377717016,0.00038762811901551234,0.0033693828806732997,0.0014908773808288936,4.856543242372556e-06,0.1601202307010232,0.9830845449185724,9
2484,0.27239792224097004,0.04290786862766941,0.05832788391573811,0.000737478992038068,0.001340870894614669,0.0033521772365366726,4.694134736414401e-05,0.5502934151498602,0.7859514748783883,7
1550,0.35473852254349575,0.0025522927050556643,0.0023202660955051494,0.00023666714174152523,4.6405321910102985e-06,0.0011601330477525747,2.768484649529603e-06,0.7165724188070463,0.6005591140317887,3
2927,0.2409150581339855,0.015548672149596987,0.024663410995912464,1.7872036953559754e-05,0.00028595259125695606,0.0017872036953559755,1.0364456901831198e-05,0.4866734382823857,0.8391993671913519,8
2269,0.44364737383516506,0.004483145929895548,4.420444588218687e-05,0.004478667262632915,1.3436001787898745e-07,8.95733452526583e-06,8.90937898639355e-06,0.8961677041043679,0.00450495703946457,6
4416,0.023442604703098363,0.0018786756382273948,0.039585158367058323,2.6593992856606196e-05,0.0005584738499887301,9.49785459164507e-05,9.015354139932098e-08,0.04735630299394232,0.9978161098344561,12
1389,0.3547859957052965,0.012746662702843822,0.011581519859805081,0.0012233999851906775,5.8257142151937026e-05,0.0011651428430387407,1.391340249957541e-05,0.7166793627531294,0.6001650784492553,3
1454,0.3563064959808451,0.006756917092089514,0.0061370164414391,0.0006818907157154556,6.199006506504142e-05,0.0012398013013008285,7.489041781409797e-06,0.7197418494441699,0.5957617193140871,3
1603,0.33008599997044547,0.03030287759331695,0.03030287759331695,0.0006673306376906636,0.0006673306376906636,0.0015166605402060535,3.033321080412107e-05,0.6667846398961894,0.6667846398961894,5
2799,0.42765072053051656,0.0049931111153833285,0.0010171152272077152,0.00014794403304839492,9.246502065524683e-05,0.0046232510327623415,3.0018197997557473e-05,0.863863701973709,0.26609583644166934,7
672,0.33038536394608314,0.006950574455252855,0.007604582462053423,1.3915063974480188e-05,6.957531987240094e-06,0.001391506397448019,6.958112295386869e-06,0.6673873408120315,0.6673316805561337,1
507,0.3300096950061243,0.013040057068243115,0.01379160737450182,0.00031644223421419085,0.0001714062101993534,0.0013185093092257954,1.3156729099539405e-05,0.6666383067445621,0.6680754818916183,1
2865,0.19391767640523533,0.02167095420328256,0.06277103976123224,0.0009714565677333562,0.0006725468545846312,0.0037363714143590623,3.263527277192403e-05,0.3917211790814041,0.8969533217310365,8
3352,0.1492526198537276,0.005915211630220655,0.017745634890661968,0.000532369046719859,0.00171541137276399,0.0011830423260441312,3.7883814386171616e-06,0.30149833679234683,0.9415242351822217,9
383,0.32364672199811384,0.0027457239740917246,0.002742978250117633,2.7457239740917245e-06,5.491447948183449e-06,0.0013728619870458623,2.624478058855142e-06,0.6537706068511101,0.6839735705661191,0
4077,0.3304390468781494,0.024265168549985713,0.024265168549985713,0.000515184045647255,0.00046366564108252955,0.0012879601141181376,2.5804011285521216e-05,0.6675239679451483,0.666364803842442,11
843,0.29937551086955005,0.026117704612725428,0.02876119698243448,2.6434923697090514e-05,0.0026699272934061417,0.0013217461848545257,2.1693743609370715e-05,0.6047781843420368,0.7369528028274893,2
1466,0.35618739476550754,0.006754735755671546,0.006137864910404738,0.0006230395537194759,6.168708452668078e-06,0.0012337416905336158,7.44538476767539e-06,0.7194996477938467,0.596125478740485,3
1156,0.30227079935113,0.0024277804052136864,0.002670558445735055,2.4277804052136863e-06,0.0002452058209265823,0.0012138902026068432,2.0251660933328884e-06,0.6105916274720525,0.7319806477327369,2
1755,0.33032969637416526,0.012919445925473944,0.012919445925473944,6.498715254262547e-05,6.498715254262547e-05,0.0012997430508525094,1.2997430508525094e-05,0.6672880823076783,0.6672880823076783,5
2785,0.4281099210459835,0.0049708438872691305,0.0012026235211134995,0.00011224486197059327,5.6122430985296634e-05,0.004008745070378331,2.6427360619817715e-05,0.8647825215622952,0.2623563298759803,7
3939,0.274754608549317,0.002117079739168724,0.0027437353419626663,2.1170797391687238e-06,0.00042553302757291354,0.001058539869584362,1.4965616821889302e-06,0.555017858579951,0.7851444262275913,10
2223,0.44364773494480336,0.0044829875616611845,4.420288434924664e-05,0.004478553837699102,1.3435527157825726e-07,8.957018105217152e-06,9.305620443231817e-06,0.896168471164997,0.004312983358024163,6
896,0.2995921248588353,0.024757942066586793,0.027386173708474987,0.00026282316418881947,0.0028910548060770143,0.0013141158209440972,2.159356692395171e-05,0.6052029001775946,0.7366144822720043,2
998,0.3026478902438299,0.011961421636385658,0.013157563800024223,9.569137309108526e-05,0.001291833536729651,0.0011961421636385657,1.0004094537109643e-05,0.6113602212573073,0.7309744376211639,2
3889,0.2756183328384968,0.005279312113952784,0.006851421153922628,2.655589594543654e-05,0.0010887917337628983,0.0010622358378174616,3.7739504805261478e-06,0.5567709143920225,0.7835582657660506,10
2969,0.2089338468513101,0.012527316156361138,0.018881751887848672,0.00010893318396835771,0.0012890426769588998,0.0018155530661392953,8.689222845725032e-06,0.422061621285402,0.8818685908158399,8
3915,0.2723614373619061,0.0021956817472816837,0.00284095231092615,2.2022886131210467e-06,0.0004426600112373304,0.0011011443065605234,1.5350177989409444e-06,0.5501933596388049,0.7893619030237505,10
2616,0.34291990201064115,0.009552388774314337,0.009118189284572776,0.0002279547321143194,0.0001628248086530853,0.002170997448707804,1.185397968661024e-05,0.6927110109464425,0.6343328895506897,7
382,0.340965363235993,0.0026664401571314493,0.0026664401571314493,2.6691092663978475e-06,5.338218532795695e-06,0.0013345546331989236,2.8733238623851675e-06,0.6887529697568989,0.6398015058111624,0
4515,0.023456710808254067,0.000985061314848966,0.020756437414590854,3.260483790372706e-05,0.0006866776467603124,9.880253910220322e-05,4.689205846958106e-08,0.04738372170263462,0.9983848372468983,12
2090,0.44351451344359133,0.01792630681141252,0.0001769367439202746,0.017909114577185446,3.5817154639731704e-07,8.954288659932926e-06,3.873656711862182e-05,0.8958993243194855,0.004141895762538574,6
1340,0.3558266891069105,0.013177864102330133,0.011959946902484465,0.0014615006398148022,0.00024358343996913368,0.0012179171998456684,1.466380458209059e-05,0.7187903730049165,0.5969986530203497,3
4666,0.02346102901190258,0.0004879540942065859,0.010281364407076455,4.904061248307396e-07,1.0298528621445532e-05,9.808122496614792e-05,2.32748213849409e-08,0.04739137668526818,0.9985477871659829,12
2035,0.4435143950245399,0.017925882206358792,0.0001787233682848587,0.01790833221628673,2.3280599075181997e-06,8.954076567377692e-06,3.875165079038235e-05,0.8958994146228495,0.004140185923224097,6
4201,0.33066339427125463,0.007032386844340827,0.007032386844340827,4.942440553251585e-05,4.2363776170727876e-05,0.0014121258723575959,7.074538837526122e-06,0.6679496588838664,0.6666363818225738,11
1672,0.3301748714823854,0.024761842912930553,0.024761842912930553,0.00030538757960448784,0.00030538757960448784,0.0012724482483520325,2.544896496704065e-05,0.6669919228211685,0.6669919228211685,5
2771,0.296057173672035,0.0033034584932926728,0.0041599106952574395,0.00011011528310975576,0.00011011528310975576,0.003058757864159882,4.912323623474919e-06,0.5980361025690836,0.7447585997971048,7
1541,0.35614108481702234,0.0027054610645877346,0.0024592862634423536,0.0002634070372255574,1.723223608017665e-05,0.0012308740057269038,2.9698801995054534e-06,0.7194089301272034,0.5963215295545131,3
1947,0.33039163301457325,0.002734989280678472,0.002734989280678472,1.0950908030744632e-05,1.0950908030744632e-05,0.001368863503843079,2.737727007686158e-06,0.6673921390257008,0.6673921390257008,5
1166,0.3036789237305057,0.002307060113141388,0.0025382284611515466,2.311683480101591e-06,0.00023348003149026067,0.0011558417400507955,1.9451707930781717e-06,0.6134329516467184,0.7290171256517979,2
1507,0.35472005773668047,0.0025341121539529904,0.002302262917543751,0.00023416772877333215,2.3184923640923975e-06,0.0011592461820461987,2.765986190470088e-06,0.7165370205998477,0.6006124023952278,3
3349,0.09096350368049418,0.005601014538489406,0.02073889166954186,9.08272627863147e-05,0.0016046149758915597,0.001513787713105245,2.843035711184665e-06,0.18377382837097675,0.9785123777512303,9
4540,0.023457314297230462,0.0009492739899398465,0.020002420977429027,1.933348248349993e-05,0.0004069698062776735,9.666741241749963e-05,4.587869349819908e-08,0.047384432218809974,0.9984003689304198,12
2778,0.36880706667374,0.0036483728949989595,0.002171650532737476,0.00018241864474994796,0.00017807534368447303,0.002171650532737476,5.821568352130056e-06,0.7449977451587875,0.5558209239509605,7
